Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
6,226.0,13.68,20.0,2,208.05,3,Spring,,Windy,,Morning,Cooling,Seminar,Normal,75.2,11.4,900.4,13.54,2.86,1141.9,513.7
7,376.0,26.75,16.0,2,330.95,6,Summer,Office,Partly_Cloudy,High,Morning,Ventilation,Regular_Class,Scheduled_Check,65.7,0.0,948.1,16.16,6.5,1590.9,
7,517.0,14.23,9.0,1,323.03,2,Winter,Library,,Full,Morning,,Workshop,Scheduled_Check,73.1,4.3,912.0,28.48,,1758.8,784.3
7,324.0,34.34,27.0,7,310.5,5,Spring,Laboratory,Cloudy,High,Morning,Cooling,Regular_Class,Scheduled_Check,65.0,0.5,594.6,13.97,6.0,1230.8,
20,386.0,29.79,16.0,3,320.44,5,Spring,Classroom,Cloudy,High,Evening,Auto,Sports_Event,Normal,61.1,49.4,4.9,25.35,8.44,1476.1,705.0
4,281.0,10.58,32.0,4,287.39,11,Fall,,Cloudy,Medium,Night,Cooling,Seminar,Scheduled_Check,72.6,,13.0,11.58,,1032.5,591.9
1,76.0,14.6,28.0,6,235.34,3,Spring,Laboratory,Partly_Cloudy,Low,Night,Cooling,Sports_Event,Normal,72.1,28.0,10.0,14.93,3.07,435.0,507.1
11,220.0,14.67,59.0,3,319.86,2,Winter,Cafeteria,Cloudy,Medium,Morning,Heating,Regular_Class,Scheduled_Check,,41.0,,12.42,3.9,1100.5,
1,617.0,4.11,15.0,2,353.49,12,Winter,Auditorium,Sunny,Full,Night,Ventilation,Workshop,Normal,82.3,33.7,1.8,30.38,0.67,2342.6,815.3
1,166.0,27.91,,6,211.56,7,Summer,Classroom,Sunny,Medium,Night,Ventilation,Regular_Class,Normal,54.3,23.1,8.2,9.21,0.86,1007.7,579.4
0,369.0,11.13,8.0,6,282.71,10,Fall,Classroom,Sunny,High,Night,Off,Regular_Class,Under_Maintenance,87.3,,6.9,20.87,2.79,1186.5,637.3
15,144.0,6.18,56.0,2,259.57,12,Winter,Classroom,Partly_Cloudy,Medium,Afternoon,Ventilation,Regular_Class,Normal,87.0,54.0,430.8,0.04,3.35,399.5,561.6
13,198.0,22.28,36.0,2,290.81,4,Spring,Cafeteria,Windy,,Afternoon,Auto,Regular_Class,Normal,80.9,3.8,119.2,11.14,4.84,792.1,542.9
7,376.0,30.2,6.0,1,268.1,4,Spring,Cafeteria,,High,Morning,Cooling,Seminar,,69.7,45.8,647.7,11.24,2.92,1656.9,689.2
4,0.0,8.64,30.0,2,161.88,1,Winter,Office,,Low,Night,Ventilation,Exam,,82.5,9.5,5.4,6.04,0.0,327.1,457.4
2,94.0,0.13,16.0,7,98.4,11,Fall,Library,Sunny,,Night,,Workshop,Normal,99.0,23.5,12.2,6.4,0.18,956.1,480.0
18,306.0,30.4,49.0,7,378.65,6,Summer,Office,Sunny,High,Evening,Heating,Workshop,Normal,58.0,31.5,138.3,16.17,4.26,888.0,610.3
11,152.0,27.52,26.0,7,245.99,6,Summer,Classroom,Cloudy,Medium,Morning,Cooling,No_Event,Normal,79.7,49.1,429.7,16.67,9.57,423.7,565.6
22,295.0,14.08,23.0,3,271.63,10,Fall,Gymnasium,Rainy,Medium,Evening,Off,Workshop,Normal,61.8,43.9,2.2,14.12,,1126.3,
14,192.0,31.01,26.0,5,257.85,8,Summer,Cafeteria,Partly_Cloudy,Medium,Afternoon,Ventilation,Exam,Normal,68.2,10.1,524.3,21.35,6.15,532.3,622.5
11,226.0,3.68,47.0,1,291.45,12,Winter,Classroom,Rainy,Medium,Morning,Ventilation,Regular_Class,Normal,94.4,34.0,375.7,19.27,7.32,1109.3,600.9
10,455.0,13.41,30.0,4,357.81,2,Winter,Laboratory,,High,Morning,Cooling,Workshop,Normal,,26.8,,11.26,9.0,,747.5
5,314.0,,22.0,5,279.34,4,Spring,Classroom,Sunny,High,Night,Cooling,Holiday,Post_Maintenance,67.7,53.7,4.7,7.18,1.97,,633.6
1,,-0.1,25.0,5,296.29,12,Winter,Library,Partly_Cloudy,,Night,Cooling,Regular_Class,Normal,82.7,18.1,0.1,15.61,0.0,1146.2,677.8
12,118.0,21.42,43.0,2,268.14,9,Fall,Cafeteria,Cloudy,Medium,Afternoon,Cooling,Exam,Normal,78.1,22.4,,3.53,5.39,413.1,492.2
9,521.0,28.26,66.0,5,505.9,6,Summer,Classroom,Cloudy,,Morning,Ventilation,Sports_Event,Normal,73.5,24.7,351.1,22.22,,,792.2
12,135.0,10.98,27.0,1,210.43,9,Fall,Laboratory,Rainy,Medium,Afternoon,Cooling,Exam,Normal,85.5,8.1,181.8,5.46,,928.7,554.1
14,499.0,15.76,37.0,7,333.02,10,Fall,Office,Rainy,,Afternoon,Cooling,Sports_Event,Under_Maintenance,77.0,28.9,268.1,16.04,7.62,1792.9,793.8
12,253.0,18.27,41.0,3,299.82,10,Fall,,Partly_Cloudy,Medium,Afternoon,Heating,Regular_Class,Scheduled_Check,64.6,41.9,845.4,19.88,,1242.1,601.0
6,46.0,17.49,36.0,3,166.74,9,Fall,Laboratory,Partly_Cloudy,Low,Morning,Heating,No_Event,Normal,86.1,9.3,,3.52,0.0,,525.7
20,0.0,9.44,26.0,3,133.62,1,Winter,,Sunny,Low,Evening,Ventilation,Holiday,Scheduled_Check,71.0,25.5,1.1,10.43,3.83,721.1,468.1
20,,6.99,34.0,1,320.41,1,Winter,Library,Partly_Cloudy,High,Evening,Cooling,regular_class,Post_Maintenance,88.5,,10.9,,7.98,1348.0,711.1
2,174.0,28.43,10.0,7,176.96,6,Summer,Gymnasium,Windy,Medium,Night,Ventilation,Regular_Class,Under_Maintenance,55.1,25.0,9.8,12.17,0.0,842.1,556.0
0,439.0,,29.0,2,324.12,12,Winter,Office,Sunny,High,Night,Ventilation,Exam,Under_Maintenance,78.8,41.7,2.9,15.72,0.72,1510.7,706.9
13,581.0,8.53,20.0,6,358.03,10,Fall,Laboratory,Windy,Full,Afternoon,Heating,Seminar,Normal,82.3,21.9,404.1,26.81,,1863.0,807.8
18,144.0,22.02,48.0,1,285.6,4,Spring,Office,Partly_Cloudy,Medium,Evening,Off,Exam,Normal,82.3,45.2,1012.7,2.25,7.5,823.0,604.1
19,454.0,30.27,12.0,6,340.93,5,Spring,Laboratory,Sunny,High,Evening,heating,Workshop,Under_Maintenance,70.2,48.5,1.6,17.55,0.49,1451.4,736.4
21,565.0,8.09,35.0,7,382.69,1,Winter,Laboratory,Partly_Cloudy,Full,Evening,Auto,Exam,Normal,95.8,27.2,14.7,17.38,4.03,1642.8,810.4
14,518.0,16.49,51.0,6,448.78,9,Fall,Cafeteria,Rainy,Full,Afternoon,Heating,Holiday,Normal,73.8,51.9,951.0,21.41,,2376.1,813.8
3,234.0,21.33,20.0,7,265.03,10,Fall,Classroom,Partly_Cloudy,Medium,Night,Heating,Regular_Class,Under_Maintenance,83.1,28.8,6.5,,0.83,1084.7,639.1
22,496.0,18.26,16.0,2,341.12,8,Summer,Office,Rainy,High,Evening,Ventilation,Regular_Class,Normal,66.2,37.0,12.6,19.49,0.0,1997.5,766.6
11,293.0,5.34,18.0,4,242.81,2,Winter,Library,Sunny,Medium,Morning,Off,Sports_Event,Post_Maintenance,93.4,30.6,805.3,17.5,7.05,793.9,640.7
14,,15.84,70.0,3,363.89,10,Fall,Office,Stormy,Medium,Afternoon,Cooling,Exam,Normal,70.0,12.9,1048.9,19.32,8.07,1847.6,649.7
10,,4.66,53.0,3,495.51,12,Winter,,Sunny,Full,Morning,Ventilation,Regular_Class,Normal,73.1,8.3,170.7,,3.12,2933.2,872.4
23,292.0,35.02,6.0,2,272.19,7,Summer,Office,Cloudy,Medium,Evening,Cooling,Regular_Class,Under_Maintenance,59.1,7.5,5.4,16.83,2.05,1150.2,656.9
21,256.0,13.77,23.0,5,230.5,3,Spring,,Sunny,Medium,Evening,Cooling,Seminar,Normal,81.9,2.2,10.0,10.41,0.95,1198.7,608.0
21,349.0,6.77,34.0,4,298.29,12,Winter,Office,Rainy,High,Evening,Ventilation,Regular_Class,Scheduled_Check,78.9,26.6,9.1,14.91,0.0,,
18,167.0,32.29,62.0,1,294.74,7,Summer,Classroom,Foggy,Medium,Evening,Heating,Regular_Class,Normal,78.9,45.4,755.5,3.47,6.87,322.5,524.7
0,516.0,26.42,26.0,4,373.4,4,Spring,Classroom,Rainy,Full,Night,Heating,Regular_Class,Normal,,51.0,4.0,15.76,2.27,2112.7,777.7
23,205.0,27.67,26.0,4,257.18,7,Summer,Classroom,Sunny,Medium,Evening,Cooling,Regular_Class,Normal,73.4,43.9,3.3,14.21,0.0,968.1,565.9
20,271.0,11.35,14.0,5,228.86,10,Fall,Library,Windy,Medium,Evening,Cooling,Regular_Class,Normal,74.1,8.5,12.9,16.52,6.23,1120.3,619.8
6,107.0,7.62,32.0,6,211.95,10,Fall,Laboratory,Windy,Medium,Morning,Heating,Exam,Under_Maintenance,83.3,50.2,453.9,9.92,0.84,64.5,
15,216.0,8.0,70.0,7,343.27,10,Fall,Classroom,Sunny,Medium,Afternoon,Cooling,Regular_Class,Normal,78.5,,122.4,18.87,3.36,1060.9,564.1
3,441.0,26.13,12.0,4,318.38,7,Summer,Classroom,Sunny,High,Night,Heating,No_Event,Normal,67.7,29.4,3.0,19.64,2.45,2290.1,686.7
22,192.0,22.5,17.0,5,221.94,5,Spring,Classroom,Partly_Cloudy,Medium,Evening,Heating,Exam,Normal,74.8,,12.7,14.54,1.35,972.2,506.3
16,261.0,22.12,58.0,1,334.93,4,Spring,Office,Rainy,,Afternoon,Cooling,Regular_Class,Under_Maintenance,84.2,50.8,,7.16,0.0,1482.5,
14,0.0,2.1,,3,180.39,12,Winter,Classroom,Partly_Cloudy,Low,Afternoon,Cooling,Regular_Class,Normal,98.3,49.6,1015.1,5.46,5.19,50.0,463.2
1,498.0,17.56,25.0,3,336.44,9,Fall,Office,Sunny,High,Night,Cooling,Seminar,Normal,77.9,,1.1,,2.92,1357.8,784.1
7,352.0,25.76,3.0,4,269.78,4,Spring,Office,Windy,High,Morning,Cooling,Workshop,Normal,65.5,15.0,,14.82,5.95,1760.9,665.4
12,184.0,13.64,51.0,7,317.36,2,Winter,Classroom,Sunny,Medium,Afternoon,Cooling,Workshop,Scheduled_Check,84.7,41.3,,15.19,6.37,1306.2,572.8
13,205.0,16.39,64.0,4,2934.2323107464435,2,Winter,Library,Sunny,Medium,Afternoon,Heating,Holiday,Normal,69.4,1.8,223.8,8.11,7.85,,595.7
12,372.0,25.47,22.0,7,294.63,8,Summer,Classroom,Cloudy,High,Afternoon,Off,No_Event,Normal,60.8,41.1,114.6,8.94,9.0,1774.3,662.0
13,292.0,22.61,58.0,2,405.01,8,Summer,Classroom,Rainy,Medium,Afternoon,Off,Workshop,Normal,58.9,12.3,1047.6,20.19,9.51,812.5,583.4
18,125.0,,38.0,5,232.81,8,Summer,Laboratory,Windy,Medium,Evening,Heating,No_Event,,60.9,30.5,157.8,4.72,3.45,850.7,560.8
13,290.0,27.67,40.0,1,321.34,6,Summer,Cafeteria,Foggy,,Afternoon,Cooling,Exam,Under_Maintenance,54.4,19.1,855.5,14.34,5.89,1573.1,718.2
5,367.0,25.65,28.0,5,335.37,4,Spring,Laboratory,Windy,High,Night,Cooling,Sports_Event,Post_Maintenance,62.1,36.6,10.0,14.57,0.0,1380.6,692.8
7,433.0,23.7,20.0,1,325.15,8,Summer,Office,Windy,High,Morning,Auto,Exam,Scheduled_Check,80.2,40.2,512.0,11.24,4.32,2014.3,751.1
0,340.0,31.45,29.0,2,332.17,6,Summer,Laboratory,Windy,High,Night,Cooling,Exam,Scheduled_Check,64.2,12.9,14.7,9.73,0.0,1775.5,637.8
11,380.0,15.55,48.0,2,361.54,2,Winter,Classroom,Cloudy,High,Morning,Ventilation,Workshop,Under_Maintenance,69.2,22.3,792.0,14.76,3.21,1212.0,740.3
9,0.0,NULL,47.0,3,191.32,1,Winter,Laboratory,Windy,Low,Morning,Ventilation,Seminar,Normal,83.6,53.4,310.2,7.59,5.32,401.4,
1,147.0,9.44,27.0,5,237.92,10,Fall,Laboratory,Rainy,Medium,Night,Off,Exam,Normal,91.1,50.5,6.3,16.27,0.0,837.6,516.8
6,575.0,33.12,20.0,5,409.12,7,Summer,Classroom,Sunny,,Morning,Cooling,Regular_Class,Post_Maintenance,70.1,28.1,994.9,21.97,3.68,2465.7,817.7
14,426.0,28.84,54.0,7,451.88,6,Summer,Laboratory,Stormy,High,Afternoon,Ventilation,Sports_Event,Normal,,21.9,688.1,21.44,2.93,1375.0,797.4
10,0.0,19.77,59.0,4,256.75,3,Spring,,Sunny,Low,Morning,Ventilation,Sports_Event,Normal,75.3,31.7,481.2,2.11,4.19,310.4,530.3
7,353.0,8.2,19.0,1,252.91,12,Winter,Gymnasium,Sunny,High,Morning,Heating,Regular_Class,Post_Maintenance,92.4,24.7,894.2,15.86,3.47,1618.5,629.7
22,361.0,30.61,18.0,3,321.93,7,Summer,Office,Sunny,High,Evening,Auto,Sports_Event,,76.9,24.1,2.2,12.78,1.74,1574.4,
12,,29.72,51.0,3,365.01,6,Summer,Gymnasium,Rainy,Medium,Afternoon,Ventilation,Seminar,Normal,66.8,34.6,280.8,16.42,5.09,1370.5,631.0
18,549.0,NaN,60.0,5,451.46,4,Spring,Library,sunny,Full,Evening,Heating,Holiday,Scheduled_Check,74.7,54.4,907.6,28.84,5.49,2320.7,902.6
15,164.0,11.18,25.0,3,248.45,11,Fall,Gymnasium,Rainy,Medium,Afternoon,,Seminar,Normal,64.8,9.5,899.3,15.41,4.65,929.4,583.9
13,286.0,5.98,38.0,6,266.75,1,Winter,Classroom,Sunny,Medium,Afternoon,Heating,Regular_Class,Normal,85.4,,694.9,10.05,5.16,1078.1,667.6
1,40.0,28.48,17.0,2,187.41,7,Summer,Classroom,Rainy,Low,Night,Ventilation,Workshop,Normal,75.1,12.4,6.5,6.94,0.0,574.8,443.5
15,441.0,29.93,,1,386.54,5,Spring,Classroom,Cloudy,High,Afternoon,Cooling,No_Event,,58.7,7.4,993.3,20.84,8.94,1420.9,722.1
4,386.0,16.43,20.0,7,287.71,3,Spring,Library,Rainy,High,Night,Off,Exam,Post_Maintenance,73.5,47.8,5.2,17.54,1.26,1192.0,661.0
11,454.0,15.25,19.0,6,307.93,3,Spring,Classroom,Sunny,High,Morning,Heating,Regular_Class,Normal,72.0,18.3,335.1,20.35,7.09,1968.5,776.6
22,343.0,8.11,16.0,1,228.22,11,Fall,Cafeteria,Windy,High,Evening,Ventilation,Holiday,Post_Maintenance,84.9,18.3,6.4,17.46,0.38,1280.5,669.6
23,576.0,22.33,23.0,3,407.86,4,Spring,Classroom,,Full,Evening,Heating,Workshop,Normal,61.5,29.5,4.4,20.94,2.22,,794.0
14,522.0,25.03,45.0,6,437.88,7,Summer,,Windy,Full,Afternoon,Cooling,Exam,Normal,81.5,24.9,299.9,22.61,1.57,1956.8,759.7
22,408.0,15.71,26.0,6,335.28,3,Spring,Laboratory,Rainy,High,Evening,Heating,Regular_Class,Normal,,48.7,1.7,19.76,0.0,,740.4
15,157.0,2.37,48.0,2,268.71,1,Winter,Office,Sunny,Medium,Afternoon,Ventilation,Regular_Class,Normal,88.2,1.3,512.8,9.36,8.51,737.9,616.5
7,,33.17,16.0,5,230.22,6,Summer,Auditorium,Cloudy,Low,Morning,Ventilation,Workshop,Normal,60.9,17.1,732.8,9.26,8.01,507.4,
12,488.0,12.78,22.0,5,-221.915607226539,9,Fall,Gymnasium,Foggy,High,Afternoon,Heating,Regular_Class,Post_Maintenance,81.9,18.5,785.4,,6.75,1967.8,767.0
8,24.0,2.76,41.0,2,172.73,10,Fall,Office,Foggy,Low,Morning,Heating,Seminar,,84.3,42.1,592.4,0.8,5.74,274.0,483.4
9,83.0,7.05,33.0,6,205.33,1,Winter,Classroom,Sunny,Low,Morning,Heating,No_Event,Normal,87.6,2.5,567.7,9.03,4.37,50.0,476.0
2,424.0,18.57,3.0,1,253.87,9,Fall,Gymnasium,Rainy,High,Night,Cooling,Sports_Event,Post_Maintenance,59.4,38.7,7.7,9.57,0.39,1252.9,704.5
17,322.0,33.0,33.0,3,317.85,6,Summer,Office,Foggy,High,Afternoon,Off,No_Event,Normal,54.8,5.1,521.7,19.03,7.18,1193.0,661.3
1,358.0,13.89,7.0,6,266.24,10,Fall,Library,Rainy,High,Night,Ventilation,Holiday,Normal,68.0,31.3,6.9,17.41,0.44,1515.0,698.2
4,234.0,12.96,7.0,3,172.2,10,Fall,Cafeteria,,Medium,Night,Heating,Regular_Class,Normal,71.7,15.9,3.2,0.17,0.0,1060.0,601.0
16,339.0,18.45,55.0,4,382.02,9,Fall,Auditorium,Partly_Cloudy,High,Afternoon,Heating,Regular_Class,Normal,67.9,11.3,146.2,16.51,5.56,1496.8,656.3
5,212.0,27.46,23.0,1,245.02,9,Fall,,Partly_Cloudy,Medium,Night,Cooling,No_Event,Normal,63.6,36.9,6.3,13.25,1.89,511.4,
23,221.0,23.67,18.0,7,212.91,7,Summer,Office,Cloudy,Medium,Evening,Cooling,Regular_Class,Normal,68.7,8.4,10.1,9.05,0.0,501.6,600.7
11,712.0,,55.0,4,540.96,8,Summer,Library,Partly_Cloudy,Full,Morning,Ventilation,No_Event,Scheduled_Check,64.0,44.2,233.8,18.25,6.36,2669.9,872.1
22,581.0,29.43,25.0,7,384.76,7,Summer,Laboratory,Partly_Cloudy,Full,Evening,Cooling,Holiday,Under_Maintenance,54.6,26.5,11.8,24.54,0.16,2225.8,837.5
16,0.0,10.03,70.0,3,266.57,2,Winter,,Rainy,Low,Afternoon,Off,Regular_Class,Normal,97.3,44.5,620.1,7.96,2.29,50.0,448.2
23,315.0,25.24,17.0,1,267.58,7,Summer,Cafeteria,Sunny,High,Evening,Ventilation,Regular_Class,Post_Maintenance,86.1,38.3,6.0,11.83,0.41,1288.6,659.1
23,217.0,31.69,18.0,5,250.76,4,Spring,Laboratory,Foggy,Medium,Evening,Cooling,Exam,Normal,83.1,49.5,10.9,14.71,3.22,585.2,577.0
4,95.0,23.03,16.0,2,139.69,4,Spring,Classroom,Rainy,Low,Night,,Exam,,58.2,45.8,7.5,12.78,2.79,,536.0
14,0.0,30.8,80.0,2,325.16,5,Spring,Laboratory,Partly_Cloudy,Low,Afternoon,Ventilation,Regular_Class,Normal,55.5,25.4,895.1,9.19,4.9,97.5,455.1
4,376.0,22.98,22.0,7,325.1,8,Summer,Classroom,Windy,High,Night,,Holiday,Normal,66.6,10.1,7.9,20.73,0.53,1173.8,
19,275.0,10.73,23.0,5,242.59,1,Winter,Laboratory,Rainy,Medium,Evening,Off,Holiday,Normal,85.1,39.1,10.0,,8.81,1219.5,574.0
18,210.0,33.11,64.0,5,364.83,6,Summer,,,,Evening,Cooling,Exam,Normal,54.5,28.6,176.9,6.23,6.24,882.8,626.6
2,,8.65,32.0,3,231.16,11,Fall,Library,Partly_Cloudy,Medium,Night,Heating,Regular_Class,Normal,73.6,47.9,4.9,4.67,1.11,945.8,640.5
11,321.0,12.71,46.0,5,1933.7169211951293,11,Fall,Office,Windy,High,Morning,Cooling,Regular_Class,Under_Maintenance,73.9,2.5,651.2,22.43,6.04,1738.9,631.6
7,311.0,30.01,10.0,3,265.88,6,Summer,Gymnasium,Rainy,High,Morning,Auto,Regular_Class,Normal,63.0,26.3,647.7,11.67,4.7,1739.0,605.1
4,383.0,14.18,21.0,4,305.17,1,Winter,Office,Cloudy,High,Night,,Holiday,Under_Maintenance,69.2,16.3,,14.59,2.26,1749.7,675.7
16,161.0,7.81,45.0,2,241.25,11,Fall,Laboratory,Stormy,Medium,Afternoon,Auto,No_Event,Scheduled_Check,81.5,30.4,650.9,13.59,8.5,603.6,599.2
21,466.0,29.56,10.0,3,327.8,8,Summer,Classroom,,High,Evening,Off,Holiday,Normal,67.4,34.7,10.2,22.63,0.0,2089.3,738.5
0,,,35.0,6,287.05,2,Winter,Office,Rainy,Medium,Night,,Regular_Class,Normal,73.0,14.0,0.1,12.88,1.02,,617.2
10,468.0,22.7,,2,353.01,3,Spring,Laboratory,Sunny,High,Morning,Heating,Holiday,Normal,76.1,54.5,847.9,20.93,6.72,1966.2,820.5
8,195.0,7.87,46.0,4,274.78,1,Winter,Gymnasium,,Medium,Morning,Heating,Regular_Class,Normal,91.1,44.3,578.8,7.47,3.5,774.0,607.1
0,401.0,21.83,20.0,1,292.01,8,Summer,Classroom,Windy,High,Night,Heating,Exam,,80.9,20.7,7.4,15.45,2.45,1826.8,703.4
8,302.0,,24.0,3,233.94,10,Fall,Classroom,Cloudy,High,Morning,Ventilation,Regular_Class,Normal,83.5,16.1,247.2,15.23,4.08,1213.5,
11,218.0,8.17,,5,244.57,1,Winter,Office,Sunny,Medium,Morning,Cooling,Workshop,Under_Maintenance,,4.8,939.7,,6.28,889.1,619.1
16,644.0,8.17,51.0,5,463.89,2,Winter,Classroom,Stormy,Full,Afternoon,Ventilation,No_Event,Normal,92.7,36.1,873.0,20.8,3.9,2905.1,854.5
7,335.0,25.75,10.0,5,263.69,7,Summer,Classroom,Partly_Cloudy,High,Morning,Cooling,Sports_Event,Normal,81.5,17.9,849.3,8.19,7.94,1532.5,661.5
2,277.0,27.22,19.0,7,256.66,7,Summer,Laboratory,Partly_Cloudy,Medium,Night,Heating,Holiday,Normal,83.8,10.3,0.0,14.19,2.41,1721.9,
20,512.0,29.77,24.0,3,398.4,4,Spring,Office,Rainy,Full,Evening,Heating,Seminar,Normal,58.4,28.8,12.3,22.32,8.28,2065.8,812.3
23,303.0,25.53,32.0,6,326.07,8,Summer,,Cloudy,High,Evening,Cooling,Regular_Class,Normal,77.9,11.8,13.6,19.78,2.01,1460.7,678.4
11,153.0,26.23,,4,242.99,5,Spring,Laboratory,Partly_Cloudy,Medium,Morning,Ventilation,Workshop,Normal,65.9,21.9,737.8,9.05,8.22,879.8,639.5
6,205.0,28.29,24.0,5,261.81,5,Spring,Gymnasium,Windy,Medium,Morning,Ventilation,No_Event,Under_Maintenance,64.9,44.8,619.3,7.95,0.06,661.1,550.3
14,245.0,,30.0,2,264.45,12,Winter,Laboratory,Sunny,Medium,Afternoon,Cooling,Exam,Under_Maintenance,78.3,23.9,314.6,10.2,7.14,1161.5,675.5
3,520.0,27.87,,7,349.41,6,Summer,Classroom,Cloudy,Full,Night,Heating,Regular_Class,Scheduled_Check,58.9,7.7,2.5,17.12,1.02,1939.7,711.7
19,318.0,7.71,30.0,7,262.41,11,Fall,Cafeteria,,High,Evening,Ventilation,Regular_Class,Post_Maintenance,84.7,3.5,8.6,,5.92,1318.1,
6,298.0,24.84,15.0,3,254.66,4,Spring,Cafeteria,Sunny,,Morning,Auto,Workshop,Normal,76.7,39.5,,14.78,0.52,1601.9,567.3
22,81.0,29.03,25.0,2,196.9,4,Spring,Classroom,Sunny,Low,Evening,Cooling,Regular_Class,Normal,69.9,36.7,5.2,9.1,2.43,420.4,508.5
22,443.0,31.42,5.0,6,316.48,5,Spring,Classroom,Cloudy,High,Evening,Heating,Exam,Post_Maintenance,74.4,0.1,10.4,28.63,0.0,1894.4,754.8
23,178.0,23.95,18.0,5,206.68,7,Summer,Laboratory,Stormy,Medium,Evening,Ventilation,Regular_Class,Normal,69.9,43.0,3.1,,0.0,793.4,567.1
2,375.0,28.74,14.0,1,311.54,5,Spring,Auditorium,Windy,High,Night,Heating,Regular_Class,Under_Maintenance,65.5,30.3,10.9,7.78,0.0,,
23,507.0,3.28,20.0,1,314.68,1,Winter,Library,,Full,Evening,Cooling,Holiday,Normal,99.0,8.6,9.8,18.82,1.56,1695.0,794.1
23,,9.2,,3,242.7,1,Winter,,Cloudy,High,Evening,,Exam,Normal,75.3,,8.0,13.33,0.68,1120.1,615.8
21,660.0,17.37,20.0,4,412.9,9,Fall,Laboratory,Partly_Cloudy,Full,Evening,Auto,Holiday,Normal,76.3,26.6,12.5,21.73,3.91,2961.6,
9,463.0,6.65,52.0,3,388.92,2,Winter,Library,,High,Morning,Ventilation,Regular_Class,Post_Maintenance,77.8,48.9,671.0,15.15,8.04,1853.6,801.8
11,189.0,27.96,60.0,5,339.71,6,Summer,Gymnasium,,Medium,Morning,Heating,Holiday,Normal,61.5,34.0,820.3,16.18,6.86,303.7,615.3
6,,16.18,35.0,7,1467.195329821317,1,Winter,Classroom,Partly_Cloudy,High,Morning,Ventilation,Holiday,Normal,66.2,3.2,480.2,15.63,0.0,1618.4,671.6
21,437.0,7.78,20.0,5,268.59,11,Fall,Classroom,,High,Evening,Cooling,Holiday,Post_Maintenance,85.9,N/A,14.3,14.27,1.56,,715.2
15,479.0,27.41,62.0,4,474.54,7,Summer,Laboratory,Cloudy,High,Afternoon,Ventilation,Regular_Class,Post_Maintenance,60.9,35.7,759.4,13.78,4.51,1926.1,780.2
16,132.0,7.92,42.0,5,226.53,10,Fall,Library,Cloudy,Medium,Afternoon,Ventilation,No_Event,Normal,79.7,48.6,438.4,10.91,7.75,684.3,
19,243.0,5.81,21.0,3,224.82,12,Winter,,Sunny,Medium,Evening,Cooling,Holiday,Under_Maintenance,82.8,2.0,3.8,11.68,4.79,885.4,
13,295.0,24.92,35.0,3,322.35,7,Summer,Library,Windy,Medium,Afternoon,Cooling,Seminar,Under_Maintenance,77.7,39.4,456.4,19.83,4.34,1312.8,
21,,15.12,24.0,7,341.27,10,Fall,Laboratory,Stormy,High,Evening,Ventilation,Regular_Class,Normal,81.9,37.9,12.5,21.89,1.21,1990.2,718.6
0,343.0,4.91,17.0,6,256.49,12,Winter,Office,Rainy,High,Night,Heating,Seminar,,80.0,41.0,6.4,11.22,0.0,1436.7,596.7
18,323.0,11.28,73.0,5,400.91,2,Winter,Library,Foggy,High,Evening,Heating,Holiday,Scheduled_Check,76.0,54.5,650.9,13.95,5.42,1306.4,772.4
3,68.0,19.48,9.0,5,174.7,8,Summer,,Sunny,,Night,Cooling,Seminar,Normal,75.3,24.3,14.6,9.92,0.9,598.8,460.7
18,325.0,10.9,36.0,5,317.34,1,Winter,Classroom,Partly_Cloudy,,Evening,Heating,Workshop,Post_Maintenance,65.8,12.9,539.6,14.97,7.26,1185.0,602.2
23,359.0,24.9,20.0,2,267.47,8,Summer,Cafeteria,Foggy,High,Evening,Cooling,Holiday,Normal,78.4,20.8,11.1,0.51,1.35,1567.6,656.9
15,239.0,15.65,50.0,1,359.11,11,Fall,,Windy,Medium,Afternoon,Heating,Sports_Event,Normal,70.7,0.5,690.4,10.67,7.8,911.0,636.4
15,605.0,11.93,29.0,1,433.74,2,Winter,Library,,Full,Afternoon,Cooling,Workshop,Normal,66.5,,651.4,23.53,6.75,2821.2,867.3
19,205.0,29.0,16.0,7,244.74,6,Summer,Cafeteria,Sunny,Medium,Evening,Cooling,Regular_Class,Normal,69.0,11.4,0.6,8.25,7.83,1030.9,571.8
10,106.0,14.31,40.0,5,219.95,3,Spring,Office,Rainy,Medium,Morning,Ventilation,No_Event,Normal,80.5,1.2,857.6,11.47,10.83,775.0,554.9
22,182.0,20.39,34.0,1,250.42,9,Fall,Gymnasium,Sunny,Medium,Evening,Auto,Regular_Class,Under_Maintenance,51.1,,14.3,14.75,3.32,1060.8,569.2
5,28.0,33.58,13.0,2,145.94,4,Spring,Laboratory,Windy,Low,Night,Cooling,Regular_Class,Post_Maintenance,64.1,3.6,2.2,11.32,1.53,,469.9
10,109.0,33.59,48.0,4,298.92,7,Summer,Classroom,Rainy,,Morning,Auto,Holiday,Normal,61.8,45.3,771.5,7.61,6.42,553.4,545.9
