Time_of_Day,Students_Present,Temperature_C,Appliance_Usage,Day_of_Week,Energy_Consumption_kWh,Month,Season,Building_Type,Weather_Condition,Occupancy_Level,Shift,HVAC_Mode,Event_Type,Maintenance_Status,Humidity_Percent,Wind_Speed_kmh,Solar_Radiation_Wm2,HVAC_Usage_kW,Lighting_Usage_kW,Water_Usage_Liters,CO2_Level_ppm
3,460.0,33.4,26.0,7,322.5,5,1,1,7,1,3,3,4,3,82.5,18.3,16.4,9.27,7.35,1093.0,673.9
22,221.0,27.91,11.0,7,190.19,10,0,0,6,3,1,4,6,0,51.0,33.5,9.5,22.94,2.09,1276.7,513.3
20,294.0,22.55,47.0,2,292.42,9,0,7,2,4,1,2,4,2,85.6,15.6,13.3,0.62,12.13,491.3,529.7
11,13.0,28.77,49.0,5,188.1,10,0,1,8,4,2,1,4,0,77.3,38.6,859.6,1.68,1.31,366.6,406.2
6,213.0,37.19,42.0,7,247.99,5,1,1,6,3,2,2,4,0,79.2,42.7,972.5,23.28,9.9,2631.1,488.9
3,140.0,33.87,30.0,1,164.04,12,3,0,6,3,3,0,4,0,62.5,18.2,1.6,26.51,3.07,269.1,540.5
11,165.0,31.25,10.0,1,176.76,1,3,1,6,3,2,1,6,0,66.6,15.4,618.8,14.39,7.755,1359.8,484.1
5,62.0,21.96,51.0,3,217.29,1,3,2,0,2,3,1,3,0,66.1,23.4,15.6,4.32,8.04,349.5,443.0
15,4.0,16.62,7.0,2,20.9,7,2,6,6,2,0,4,1,0,37.0,41.7,619.6,2.84,13.2,1296.0,540.5
8,290.0,16.59,54.0,7,269.88,4,1,9,6,3,2,4,1,0,48.8,20.0,466.8,28.39,0.41,2542.7,552.8
22,107.0,16.99,7.0,2,126.41,2,3,6,5,3,1,1,4,0,46.5,31.7,4.8,10.72,8.01,1514.45,540.5
12,400.0,38.95,19.0,4,291.75,2,3,3,7,1,0,4,4,0,62.5,5.9,891.9,19.01,8.41,402.7,641.0
4,315.0,23.62,39.0,1,273.94,8,2,0,2,1,3,3,4,1,72.2,41.3,17.4,27.9,11.76,524.0,574.9
20,159.0,27.18,3.0,5,121.98,5,1,2,4,3,1,2,3,0,47.4,1.0,6.9,1.61,12.16,1483.4,540.5
9,485.0,35.24,41.0,7,346.92,4,1,7,0,1,2,1,0,0,82.4,1.4,172.3,16.16,7.755,2429.2,644.6
9,63.0,25.42,34.0,7,139.46,6,2,3,7,2,2,4,4,0,66.1,6.2,396.4,0.59,4.15,1927.0,448.8
18,79.0,19.54,22.0,6,127.4,6,2,1,0,2,1,0,5,0,61.9,25.4,989.4,23.33,12.96,1514.45,484.5
14,254.0,28.77,30.0,7,206.65,6,2,4,0,3,0,0,2,2,53.8,30.2,859.0,13.47,9.92,2266.9,531.8
2,45.0,25.13,19.0,3,127.43,2,3,4,2,2,3,1,2,0,38.7,34.8,7.8,24.09,5.48,806.0,430.9
13,453.0,35.15,40.0,7,324.82,8,2,0,0,1,0,0,1,4,83.6,25.25,406.4,8.84,13.88,1484.0,673.8
5,40.0,27.25,43.0,6,219.88,12,3,9,2,2,3,2,7,0,70.0,32.0,14.2,13.38,9.54,1921.2,419.0
2,32.0,23.89,12.0,7,149.2,7,2,4,8,2,3,2,6,4,33.8,38.8,10.7,3.55,2.32,1646.0,447.8
14,234.0,32.34,22.0,5,204.62,1,3,9,0,3,0,4,1,0,93.6,8.5,656.8,28.86,12.15,1322.5,503.2
10,58.0,27.91,30.0,5,173.43,8,2,0,7,2,2,2,1,0,91.6,22.9,323.4,25.99,5.93,1188.2,433.3
3,433.0,35.25,45.0,7,304.18,11,0,4,0,1,3,2,1,0,38.4,47.2,17.2,14.72,0.64,2554.0,600.8
10,3445.0,34.25,31.0,2,235.85,8,2,9,4,3,2,3,7,0,63.9,1.8,278.4,13.26,5.43,1555.0,533.9
21,281.5,17.34,50.0,3,180.51,6,2,6,0,4,1,1,2,0,56.0,11.6,17.3,13.19,8.5,2487.5,453.2
17,252.0,30.62,54.0,1,251.68,6,2,2,0,3,0,3,4,0,41.6,18.5,217.8,16.83,5.68,1244.7,525.3
1,434.0,27.91,8.0,6,268.69,10,0,3,8,1,3,1,1,0,74.2,49.8,7.2,13.79,8.15,155.9,649.0
20,281.5,23.02,35.0,1,264.13,9,0,3,4,3,1,3,3,0,85.7,32.4,172.3,8.3,12.42,143.0,522.9
0,20.0,31.08,31.0,5,170.75,6,2,7,4,2,3,0,5,0,93.9,25.25,172.3,22.02,12.7,1830.1,405.3
11,6.0,27.91,36.0,3,189.44,11,0,7,8,2,2,2,1,1,58.3,17.4,891.0,29.16,7.755,1864.4,316.1
4,180.0,25.97,8.0,5,160.63,3,1,3,1,3,3,1,4,0,50.6,41.4,4.7,29.68,12.95,244.9,527.8
23,446.0,36.9,25.0,2,287.35,12,3,6,6,4,1,3,4,1,77.4,20.2,7.5,11.49,2.27,239.5,643.4
12,544.0,21.12,58.0,3,386.58,1,3,3,4,0,0,4,4,4,80.6,48.7,594.9,1.74,3.04,2966.8,638.2
15,124.0,34.31,26.0,6,216.57,8,2,1,5,3,0,1,2,0,47.1,32.4,172.3,12.29,6.99,2867.1,439.0
20,254.0,36.68,43.0,4,303.28,11,0,1,0,3,1,1,1,0,91.5,36.7,4.4,14.0,10.01,2379.5,523.8
0,244.0,24.67,39.0,2,243.39,10,0,1,4,3,3,2,6,0,33.8,25.25,3.4,15.024999999999999,4.96,297.6,494.7
19,447.0,16.0,19.0,1,235.18,3,1,6,5,1,1,2,7,3,63.4,38.0,13.6,3.64,6.55,1393.8,540.5
4,347.0,19.9,15.0,4,211.17,12,3,4,5,1,3,1,4,0,61.1,33.3,13.8,17.9,3.28,1984.4,566.2
17,270.0,27.91,54.0,2,269.97,10,0,4,6,4,0,1,5,0,70.1,25.25,921.6,29.07,10.89,2280.1,522.4
17,59.0,38.74,13.0,6,166.95,9,0,7,0,2,0,6,1,0,46.8,0.3,172.4,0.73,4.66,2137.4,397.9
19,370.0,38.41,46.0,1,297.81,6,2,6,7,1,1,3,4,1,57.6,3.2,12.2,16.34,7.27,1514.45,533.4
4,184.0,15.86,39.0,2,213.39,6,2,9,5,3,3,6,4,0,59.1,9.9,3.8,19.4,7.33,203.6,446.0
7,161.0,27.91,22.0,3,184.21,1,3,6,6,3,2,4,4,4,77.0,49.7,818.9,19.11,7.0,1070.9,522.1
14,384.0,17.66,16.0,1,254.24,8,2,0,2,1,0,0,5,0,40.7,25.25,842.8,27.57,11.64,2322.8,592.5
4,260.0,22.3,12.0,7,168.49,4,1,1,1,3,3,1,2,0,44.6,44.1,11.7,21.23,7.2,101.8,553.0
2,568.0,27.91,44.0,5,384.59,8,2,4,0,0,3,4,4,0,38.4,25.25,14.7,0.41,14.72,2393.0,673.5
3,476.0,27.58,37.0,7,307.74,6,2,0,0,1,3,1,4,0,89.4,31.4,6.8,10.0,14.46,1320.9,654.3
11,367.0,34.46,24.0,7,253.02,10,0,3,7,1,2,4,6,0,65.6,42.6,262.4,1.5,11.44,527.7,540.5
10,92.0,30.53,25.0,3,171.5,8,2,2,2,2,2,1,1,0,76.2,25.25,222.6,26.79,3.26,657.6,406.3
21,460.0,27.91,43.0,3,390.19,9,0,4,2,1,1,3,1,1,62.7,42.8,11.7,6.31,11.09,615.2,540.5
0,523.0,27.91,18.0,6,265.05,4,1,3,6,0,3,1,2,3,31.3,16.0,16.1,5.93,5.57,1398.8,635.2
20,379.0,20.9,33.0,5,279.17,11,0,0,0,1,1,1,3,0,62.5,9.4,9.5,10.63,14.34,1363.7,582.2
2,163.0,27.91,5.0,7,157.62,7,2,9,5,3,3,3,2,0,62.5,42.0,16.8,20.1,5.75,1514.45,441.5
6,364.0,29.98,17.0,2,244.52,8,2,1,4,1,2,1,7,0,36.6,8.9,473.9,2.96,4.16,439.1,575.4
15,281.5,37.44,25.0,2,246.31,4,1,9,2,3,0,4,1,0,35.6,28.0,147.0,11.17,2.36,2186.4,544.9
4,252.0,28.22,55.0,4,275.03,7,2,4,4,3,3,1,6,0,60.2,23.8,10.8,7.91,10.45,741.0,505.8
16,127.0,16.63,17.0,2,174.09,3,1,3,6,4,0,2,3,3,70.2,2.8,198.2,2.41,7.755,2427.6,454.6
8,111.0,30.34,44.0,6,244.79,6,2,7,0,3,2,4,1,0,55.6,14.6,973.0,26.97,5.58,2847.2,467.1
2,329.0,33.83,21.0,4,215.85,5,1,3,7,1,3,1,2,4,61.9,39.3,172.3,29.92,14.52,785.2,600.2
18,239.0,24.31,21.0,4,223.02,2,3,7,4,3,1,2,4,1,87.0,0.5,532.9,23.25,11.81,1396.5,544.7
13,132.0,28.57,30.0,6,241.05,12,3,0,6,3,0,3,4,0,39.2,25.25,283.0,0.43,13.43,1594.6,456.3
18,266.0,27.91,48.0,5,283.41,1,3,2,7,3,1,3,4,0,63.7,13.5,172.3,17.25,13.64,2622.4,576.7
12,35.0,33.54,26.0,6,159.28,7,2,1,2,2,0,4,1,0,76.6,35.1,465.5,2.42,0.14,2608.0,438.3
18,327.0,21.81,29.0,4,262.59,7,2,2,6,1,1,1,4,2,76.2,25.25,690.7,11.43,7.755,1508.3,558.1
5,70.0,27.91,27.0,1,149.34,12,3,7,6,2,3,6,4,4,94.1,19.5,13.7,6.06,14.14,2859.4,461.4
18,339.0,39.63,1.0,4,242.01,7,2,9,7,4,1,2,4,0,43.9,46.5,314.3,1.44,3.19,1892.0,540.5
6,162.0,25.79,5.0,6,122.37,3,1,4,6,3,2,1,1,1,62.5,26.9,822.2,21.04,2.71,2098.8,506.0
23,525.0,29.61,49.0,3,327.99,11,0,1,1,0,1,4,4,0,68.5,24.8,5.6,11.46,5.59,261.2,678.7
13,301.0,30.55,44.0,6,273.52,1,3,0,5,1,0,4,4,0,48.7,38.8,172.3,18.43,9.0,482.5,492.7
5,172.0,15.85,31.0,4,157.7,12,3,7,2,3,3,6,1,0,41.2,23.7,2.4,21.15,1.39,1892.4,508.2
15,425.0,35.43,27.0,1,319.55,7,2,7,4,1,0,4,3,3,35.7,7.4,395.7,14.88,10.15,428.0,617.9
19,549.0,17.23,54.0,1,356.39,9,0,3,6,0,1,4,1,0,70.2,48.6,18.2,20.21,14.24,986.9,683.5
5,314.0,35.56,13.0,7,217.6,11,0,7,6,1,3,0,1,3,76.4,44.5,12.3,9.64,1.21,737.7,568.4
5,241.0,27.91,36.0,6,234.03,2,3,3,6,3,3,0,4,0,40.2,43.9,14.9,15.15,13.48,2082.9,605.0
14,74.0,18.65,11.0,1,147.52,11,0,1,6,2,0,2,5,3,71.5,19.1,993.1,24.39,0.66,969.6,439.5
20,73.0,16.65,2.0,4,134.8,8,2,4,5,2,1,2,1,0,39.5,25.25,5.7,7.23,12.9,1158.0,418.9
7,562.0,27.19,13.0,5,288.77,9,0,4,8,0,2,3,3,4,93.1,28.1,422.1,14.85,12.34,1316.8,617.3
16,38.0,16.93,25.0,3,89.25,1,3,6,6,2,0,4,7,0,62.5,16.5,235.0,13.35,13.19,1243.3,420.2
14,172.0,39.25,21.0,7,205.39,4,1,4,0,3,0,2,2,4,49.9,7.2,786.9,14.52,7.755,2804.4,435.3
5,111.0,15.49,41.0,6,172.55,4,1,1,6,3,3,1,3,0,63.9,25.25,5.8,28.23,9.67,2614.1,445.3
21,176.0,27.91,49.0,1,252.31,7,2,6,6,3,1,6,4,4,41.8,33.2,172.3,18.66,8.46,1720.0,472.2
16,366.0,36.76,8.0,3,258.63,11,0,0,0,1,0,1,5,0,44.1,41.2,185.1,9.23,1.42,2893.5,615.4
15,34.0,34.52,53.0,5,243.16,5,1,3,6,2,0,3,4,4,36.6,30.0,172.3,11.34,13.22,272.8,435.6
12,476.0,27.91,43.0,4,321.06,7,2,1,4,1,0,4,4,0,64.3,1.6,440.3,23.52,4.78,1216.6,655.1
10,475.0,18.92,13.0,1,297.36,11,0,4,6,1,2,5,2,2,62.5,39.4,864.8,10.67,6.66,375.3,642.7
6,281.5,25.52,59.0,1,316.56,9,0,7,6,1,2,1,1,1,69.3,6.4,415.1,13.78,5.22,1020.8,513.0
21,194.0,38.91,5.0,2,152.95,11,0,0,2,3,1,4,6,0,51.1,15.1,15.6,13.21,13.59,1177.4,477.0
20,159.0,15.06,18.0,4,107.34,10,0,0,8,3,1,2,1,3,53.2,32.6,6.6,18.8,14.45,1248.3,517.6
2,281.0,22.82,30.0,5,265.34,2,3,2,6,3,3,2,7,0,32.3,8.5,8.6,1.36,2.62,2486.7,546.6
9,451.0,21.38,40.0,1,287.75,11,0,1,7,1,2,1,2,4,75.0,38.8,915.4,17.24,7.08,2591.7,644.1
1,302.0,20.5,11.0,6,174.2,4,1,3,7,1,3,2,2,0,65.9,7.8,172.3,16.54,4.55,260.9,598.6
19,503.0,30.8,34.0,2,309.9,1,3,3,6,0,1,4,1,0,82.4,36.5,172.3,7.06,7.07,2371.1,641.2
7,12.0,23.07,38.0,1,138.27,11,0,1,6,2,2,1,4,1,44.8,20.4,732.6,25.39,2.95,1065.0,392.4
2,46.0,23.73,21.0,7,75.92,11,0,3,6,2,3,2,3,0,35.1,40.8,3.0,20.78,4.91,2449.4,463.9
1,436.0,33.55,44.0,6,312.27,6,2,0,4,1,3,2,4,2,77.9,21.7,7.4,16.46,0.83,2169.8,575.9
5,76.0,32.69,23.0,3,167.67,8,2,9,6,2,3,1,4,4,85.7,17.5,12.9,19.02,1.42,1576.5,385.5
13,37.0,25.28,22.0,3,103.28,2,3,0,0,4,0,6,2,0,31.2,14.6,726.3,6.79,12.43,2847.1,436.1
15,576.0,32.24,35.0,3,353.31,1,3,4,6,0,0,3,5,4,72.1,27.3,389.0,20.1,3.0,1592.7,540.5
11,33.0,30.24,31.0,4,147.44,3,1,0,5,2,2,1,4,0,78.7,14.1,356.7,19.1,1.73,614.5,540.5
1,432.0,18.89,39.0,3,288.46,7,2,1,0,1,3,4,4,0,37.1,5.2,10.6,5.01,2.56,183.8,644.6
19,281.5,16.23,49.0,1,311.21,10,0,1,2,4,1,3,1,1,37.5,19.5,19.0,0.83,12.38,719.4,540.5
4,265.0,15.24,55.0,1,264.1,3,1,6,2,3,3,1,2,0,62.5,39.6,15.0,15.16,11.7,2854.6,560.2
15,27.0,33.02,15.0,1,86.65,12,3,2,6,2,0,2,4,0,45.5,17.0,332.7,5.23,9.16,2311.8,395.5
13,193.0,38.68,16.0,6,152.04,7,2,3,1,3,0,6,4,3,59.9,39.3,902.7,29.62,11.05,1612.8,494.3
6,415.0,20.35,6.0,1,226.97,1,3,6,0,1,2,4,4,0,47.1,25.25,918.7,21.66,7.755,2259.7,589.2
21,437.0,24.0,34.0,2,290.89,12,3,3,6,1,1,0,4,3,67.0,37.4,11.7,24.93,13.0,2380.6,637.9
8,127.0,27.91,13.0,5,119.09,9,0,0,6,4,2,6,4,1,74.2,7.2,135.0,9.1,4.88,2834.8,464.3
5,246.0,28.26,58.0,6,288.91,2,3,1,6,4,3,4,7,0,68.1,44.7,16.8,4.37,12.21,1514.45,513.0
10,281.5,29.53,47.0,7,268.79,10,0,9,0,1,2,1,4,2,63.8,23.8,168.0,21.59,4.76,1930.8,524.0
22,281.5,22.92,59.0,5,327.81,7,2,9,6,1,1,2,7,0,48.8,16.9,9.6,0.32,14.52,2610.6,620.6
10,254.0,37.52,30.0,5,260.37,2,3,9,6,3,2,0,4,4,61.5,42.0,150.7,23.46,8.77,2116.4,540.5
3,175.0,32.6,10.0,3,151.21,7,2,2,4,3,3,1,7,3,46.4,42.9,172.3,18.99,0.89,1785.4,486.2
23,422.0,22.67,7.0,3,213.91,9,0,3,8,1,1,3,4,3,36.2,49.5,12.2,15.46,11.18,2204.4,598.4
19,281.5,21.94,56.0,4,285.67,12,3,0,4,1,1,3,4,2,91.8,42.0,172.3,0.98,8.68,1855.1,556.2
10,181.0,15.8,29.0,7,144.57,11,0,4,4,3,2,4,6,0,74.3,43.3,916.2,1.34,2.44,1514.45,447.4
21,221.0,22.56,3.0,7,154.83,1,3,7,2,3,1,1,4,2,90.7,0.1,19.0,26.2,10.03,1514.45,458.0
14,74.0,-40.77349810961751,23.0,1,168.1,8,2,1,6,2,0,0,4,0,55.0,25.25,365.5,23.91,10.49,1514.45,540.5
14,134.0,16.13,3.0,4,138.32,5,1,2,6,3,0,2,4,0,56.5,21.7,933.0,12.25,11.47,1107.0,507.8
5,226.0,27.91,47.0,5,228.9,2,3,6,7,3,3,3,3,0,58.5,43.6,172.3,12.37,12.04,591.0,540.5
20,329.0,23.85,15.0,7,226.09,9,0,9,4,1,1,4,2,1,52.2,47.4,172.3,4.64,7.62,1621.9,588.2
12,145.0,36.97,18.0,1,164.17,6,2,6,7,3,0,3,7,0,66.1,20.3,280.3,3.91,7.755,1199.9,442.1
8,149.0,36.25,23.0,2,212.02,11,0,2,0,3,2,4,4,4,72.1,28.5,984.8,0.76,2.01,2644.4,468.7
23,416.0,18.37,6.0,4,228.24,12,3,7,0,1,1,1,4,1,71.9,23.8,17.2,27.72,0.14,2657.9,661.0
9,212.0,37.0,22.0,4,220.91,5,1,4,2,3,2,0,1,2,78.9,10.5,697.1,7.2,12.68,1514.45,501.1
12,216.0,17.18,57.0,1,246.31,7,2,7,2,3,0,2,6,0,55.3,46.9,522.1,13.38,11.46,1183.5,494.2
17,252.0,32.22,30.0,2,285.73,8,2,6,6,3,0,1,3,0,57.3,25.6,745.8,20.07,7.19,1157.6,537.1
7,334.0,16.77,17.0,5,194.64,3,1,1,6,1,2,1,4,0,60.7,17.1,515.9,9.94,13.01,2139.5,557.1
19,558.0,31.99,49.0,2,391.58,7,2,7,2,0,1,2,4,3,44.4,25.25,18.2,15.024999999999999,2.71,1185.3,682.3
19,2878.0,22.58,32.0,4,291.24,11,0,3,1,4,1,1,4,3,34.5,45.7,8.1,28.82,4.97,650.3,540.5
3,49.0,25.18,49.0,2,217.06,10,0,7,6,2,3,2,4,0,66.1,10.3,2.9,6.96,4.31,2281.5,417.8
8,142.0,27.91,5.0,2,161.84,4,1,3,4,3,2,4,1,4,69.1,2.4,211.9,23.4,7.755,1929.1,453.8
9,599.0,21.53,3.0,3,260.57,6,2,2,6,0,2,1,7,0,81.0,31.4,578.4,4.96,0.0,468.2,706.8
21,259.0,21.75,30.0,2,193.76,9,0,0,6,3,1,0,7,0,62.5,10.9,8.9,4.97,12.74,2706.4,503.9
7,573.0,39.84,36.0,5,399.34,1,3,7,0,0,2,4,2,3,41.2,45.1,652.7,27.03,10.57,2105.1,682.0
17,564.0,15.27,57.0,2,355.21,12,3,7,0,0,0,1,6,0,37.5,49.1,980.2,22.03,2.53,1807.6,739.9
19,65.0,18.79,22.0,6,110.56,3,1,3,0,2,1,3,4,0,78.4,49.7,0.8,29.76,7.755,2486.5,399.1
13,292.0,22.8,46.0,3,233.29,6,2,1,0,3,0,6,1,0,67.4,36.5,778.1,15.024999999999999,7.27,2987.2,554.1
18,0.0,32.39,45.0,3,178.26,5,1,0,6,2,1,4,4,2,90.1,31.3,992.8,10.16,0.54,765.4,362.3
12,29.0,25.4,43.0,2,181.71,10,0,2,0,2,0,6,4,1,93.5,26.0,339.6,13.65,0.29,352.4,398.7
7,281.5,31.02,46.0,6,389.82,3,1,3,4,0,2,4,4,1,56.5,11.1,245.9,19.74,11.08,2556.2,668.9
23,452.0,30.72,17.0,7,248.98,10,0,6,2,1,1,4,7,1,60.6,47.8,4.8,15.76,10.82,2207.2,630.7
7,448.0,27.91,50.0,5,379.17,9,0,1,1,1,2,1,4,0,34.4,38.1,450.0,27.36,1.68,2114.1,540.5
15,281.5,20.13,49.0,7,247.89,10,0,0,8,4,0,2,2,4,84.7,19.8,715.9,18.97,0.37,2557.1,468.6
21,284.0,33.44,30.0,5,214.08,6,2,1,0,3,1,1,4,1,80.6,12.3,5.9,23.28,1.06,1466.1,546.2
20,387.0,37.09,15.0,1,291.1,5,1,6,1,1,1,4,4,0,44.6,42.7,8.1,28.05,11.91,1514.45,594.6
12,342.0,38.06,2.0,1,203.4,2,3,2,0,1,0,2,4,2,77.1,39.0,572.6,16.99,10.14,2967.9,594.3
6,445.0,23.36,48.0,4,284.18,4,1,3,2,1,2,6,4,0,84.2,6.6,773.5,23.97,10.26,1780.3,613.1
11,375.0,27.2,37.0,6,290.97,12,3,1,6,1,2,4,7,1,54.4,17.0,444.1,1.31,5.13,1077.1,568.4
8,366.0,35.53,36.0,2,258.65,1,3,3,7,1,2,6,4,0,65.2,39.4,355.6,20.38,0.1,112.9,584.3
8,408.0,34.35,34.0,4,330.88,10,0,1,0,1,2,4,4,0,67.2,36.6,657.9,10.58,11.67,2263.3,593.2
19,381.0,21.09,12.0,7,246.7,2,3,9,0,1,1,2,1,0,74.6,25.25,19.6,25.37,6.52,1830.2,615.3
8,245.0,34.04,30.0,2,238.33,12,3,0,6,3,2,4,6,3,45.3,28.4,353.7,10.71,1.37,2646.2,507.6
18,339.0,89.24686147722345,38.0,7,259.93,3,1,3,7,1,1,2,5,2,47.0,36.5,576.5,27.25,11.68,1640.8,576.3
20,281.5,22.75,49.0,4,303.68,12,3,9,2,1,1,1,4,0,47.7,45.2,16.7,21.82,7.755,1562.8,625.7
8,254.0,39.76,50.0,7,257.09,7,2,7,7,3,2,1,7,1,62.5,31.8,629.2,5.98,12.9,392.0,500.8
15,310.0,21.66,54.0,7,285.25,5,1,7,1,1,0,4,7,1,80.5,6.3,849.9,2.62,5.44,1042.7,562.3
13,104.0,30.19,55.0,1,206.06,1,3,6,2,3,0,1,2,0,61.9,1.5,172.3,8.63,10.1,2582.5,477.4
21,98.0,22.52,54.0,3,231.77,2,3,1,6,2,1,1,3,0,69.3,29.4,16.3,3.92,14.56,1220.8,414.5
2,264.0,25.21,35.0,2,233.39,8,2,6,6,4,3,2,5,4,66.8,36.3,5.5,26.93,13.32,702.3,502.1
23,164.0,17.26,45.0,1,215.51,1,3,4,0,3,1,1,4,1,63.6,44.7,2.5,20.65,13.38,715.8,502.5
23,583.0,27.2,13.0,5,291.63,6,2,0,0,0,1,3,3,0,82.3,8.8,17.2,25.51,9.44,1829.1,695.3
2,146.0,22.75,29.0,7,173.62,11,0,1,6,3,3,4,2,0,62.5,12.1,2.6,28.64,12.35,1514.45,474.4
18,189.0,27.91,48.0,3,215.22,8,2,7,1,3,1,2,6,3,52.4,6.3,990.8,29.97,14.83,2961.0,497.8
23,64.0,17.74,54.0,2,208.06,8,2,9,6,2,1,1,7,0,73.9,19.6,1.5,1.08,6.06,717.6,473.8
7,333.0,27.91,21.0,1,177.71,7,2,6,6,1,2,4,6,0,69.8,5.6,619.0,27.7,13.34,1718.2,578.5
17,559.0,32.42,37.0,1,302.22,12,3,3,4,0,0,2,4,1,65.7,10.3,213.9,11.07,2.51,2919.1,702.3
19,65.0,18.7,2.0,5,48.24,10,0,0,0,4,1,4,4,0,59.6,44.0,15.6,20.83,4.33,1514.45,480.9
14,583.0,27.99,18.0,6,309.77,1,3,0,5,0,0,4,1,0,65.5,7.4,111.4,26.73,0.2,2501.5,677.7
15,4.0,18.89,11.0,3,78.32,12,3,9,4,2,0,1,1,1,86.7,27.8,497.7,12.55,5.71,166.3,415.3
18,548.0,34.32,40.0,2,317.84,9,0,0,6,0,1,4,4,0,62.5,3.2,306.4,10.71,13.46,342.0,671.6
15,45.0,32.79,18.0,1,156.27,2,3,1,7,2,0,2,4,0,57.3,25.25,603.7,24.36,7.49,2908.6,464.3
21,271.0,105.83040078665734,50.0,5,306.29,2,3,9,7,3,1,4,5,4,83.7,21.6,4.0,24.98,4.07,662.1,572.8
13,69.0,22.66,26.0,2,187.97,10,0,7,6,2,0,1,1,1,54.1,4.4,563.9,15.94,13.11,812.1,426.9
15,212.0,26.47,57.0,5,284.99,9,0,4,6,3,0,0,2,0,42.0,39.2,172.3,13.72,14.71,1234.2,579.7
21,345.0,22.42,6.0,6,206.68,5,1,6,0,1,1,4,7,1,81.6,11.6,11.4,20.66,4.94,940.1,540.5
17,591.0,95.37290304497768,30.0,6,232.37,12,3,6,2,0,0,4,4,3,48.0,23.1,560.5,25.77,7.48,2974.1,714.7
6,438.0,39.86,7.0,1,272.63,11,0,0,2,1,2,6,3,0,38.7,45.7,267.8,9.16,14.99,560.1,540.5
1,80.0,39.21,32.0,2,201.67,4,1,4,0,4,3,4,2,1,72.6,8.3,14.8,24.46,2.87,2933.8,387.9
5,137.0,28.89,44.0,4,230.15,3,1,4,7,3,3,3,6,0,39.0,0.7,19.4,27.3,8.22,1514.45,540.5
16,281.5,21.17,30.0,5,307.16,1,3,6,8,0,0,1,4,2,31.5,49.6,188.9,11.46,8.42,366.3,622.0
1,281.5,33.0,3.0,4,156.24,1,3,7,0,3,3,4,4,0,57.8,1.0,18.5,12.91,2.31,1755.8,527.6
23,183.0,18.98,35.0,1,206.89,8,2,0,0,3,1,4,2,0,58.2,25.25,8.6,29.21,1.61,1057.7,540.5
16,281.5,36.06,30.0,4,209.31,4,1,9,0,3,0,2,1,0,47.7,33.5,700.0,24.27,7.755,417.3,443.0
20,281.5,39.72,39.0,2,219.91,10,0,0,2,3,1,4,3,1,76.0,10.2,0.1,8.38,6.82,2115.6,540.5
14,83.0,28.72,18.0,6,135.68,6,2,0,5,2,0,4,4,0,78.4,17.6,792.9,10.05,6.82,1446.1,435.8
23,67.0,31.92,27.0,1,161.49,11,0,1,6,2,1,0,2,4,66.7,25.0,18.2,22.76,14.18,2980.5,416.8
23,224.0,24.6,42.0,6,267.37,6,2,2,6,3,1,6,4,0,83.5,2.7,172.3,17.61,11.54,236.8,513.4
23,395.0,35.93,58.0,5,334.85,10,0,0,6,1,1,1,5,3,88.2,33.9,4.7,29.06,8.76,2811.9,623.1
21,227.0,35.17,45.0,2,224.26,10,0,3,6,3,1,1,5,0,36.5,18.1,17.5,13.19,5.86,1105.3,475.7
5,281.5,22.88,33.0,5,231.61,5,1,1,2,4,3,2,6,0,36.1,15.2,17.2,0.99,5.79,416.2,546.5
2,50.0,38.85,29.0,5,140.55,2,3,3,2,2,3,2,3,0,57.0,14.0,17.4,2.66,2.09,356.5,448.0
21,484.0,23.81,27.0,7,270.92,6,2,0,6,1,1,6,4,3,76.1,0.4,4.4,11.05,10.71,2319.3,682.9
17,248.0,31.57,50.0,7,275.26,4,1,4,4,3,0,2,2,0,44.9,25.4,172.3,24.24,9.15,1514.45,486.5
17,472.0,25.97,59.0,2,361.11,9,0,2,0,1,0,0,4,0,82.4,5.4,421.8,23.73,9.45,2938.6,595.0
5,59.0,36.2,50.0,3,228.2,7,2,9,7,2,3,1,1,0,50.6,9.4,16.7,5.67,8.02,988.5,498.9
14,51.0,25.87,45.0,4,187.63,8,2,4,4,2,0,2,1,0,74.5,12.3,793.1,1.85,2.21,1060.1,381.6
9,222.0,24.48,39.0,1,229.14,3,1,2,0,3,2,2,4,0,68.1,35.9,786.5,15.74,4.22,2946.4,509.2
11,52.0,32.07,26.0,4,122.14,9,0,0,0,2,2,0,7,2,78.0,14.9,563.9,21.14,12.09,928.1,540.5
16,455.0,20.68,30.0,1,288.66,9,0,2,1,1,0,0,7,1,69.9,7.0,487.1,4.48,4.87,611.7,665.8
19,492.0,15.19,31.0,2,328.62,12,3,9,8,1,1,4,4,1,76.2,31.8,14.9,0.43,14.95,2389.2,650.7
7,4.0,15.83,3.0,7,78.78,6,2,7,6,2,2,4,4,2,91.8,32.7,256.1,10.18,1.98,2960.3,435.8
9,281.5,15.13,29.0,7,113.04,12,3,0,2,4,2,1,4,0,43.4,18.9,888.8,15.024999999999999,2.04,2175.0,456.4
18,72.0,27.16,39.0,5,176.8,3,1,0,6,2,1,2,1,0,60.2,25.0,954.6,6.4,5.64,1260.6,414.4
23,212.0,28.14,19.0,7,196.46,12,3,4,0,3,1,4,5,1,73.4,49.3,8.3,13.78,10.5,1514.45,506.7
